id,name,component,type,language,module,source_file,source_line,table_name,column_type,nullable,primary_key,foreign_key,from_table,to_table,cardinality,tags,description
java_class_3aee7c53c2d5cf21,CachingEntityOneCatalogImpl,CachingEntityOneCatalogImpl,class,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\CachingEntityOneCatalogImpl.java,39,,,,,,,,,,"Implementation of LocalEntity that only has Aspects in a single Catalog, and
caches Aspects within this instance for faster lookup.

<p>The {@link #getAspect(AspectDef, Catalog) getAspect} method will return a valid
response if it is passed a different Catalog, but it will only cache the Aspect
if it resides in the configured Catalog.</p>

@see LocalEntityOneCatalogImpl
"
java_class_6b1dbd2266c5bcfc,CatalogDefImpl,CatalogDefImpl,class,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\CatalogDefImpl.java,39,,,,,,,,,,"Basic implementation of a CatalogDef that defines the structure and properties
of a catalog in the Cheap data caching system.
<p>
This implementation automatically includes the default catalog hierarchies (catalog root and aspectage).

@see CatalogDef
@see CatalogSpecies
@see HierarchyDef
"
java_class_e30da88f0d95c22f,CatalogDefImplTest,CatalogDefImplTest,class,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\CatalogDefImplTest.java,20,,,,,,,,,,"Tests for CatalogDefImpl to verify that identical instances produce the same hash value.
"
java_class_4fbb115d6e444c0f,CatalogImpl,CatalogImpl,class,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\CatalogImpl.java,48,,,,,,,,,,"Full implementation of a Catalog in the Cheap architecture. A catalog represents
either an external data source or a mirror/clone/fork of another catalog. A catalog
contains hierarchies of entities and their aspects.

@see Catalog
@see CatalogDef
@see LocalEntity
@see LocalEntityOneCatalogImpl
"
java_class_29b283d486881e4b,CatalogImplTest,CatalogImplTest,class,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\CatalogImplTest.java,11,,,,,,,,,,net.netbeing.cheap.impl.basic.CatalogImplTest
java_class_60184f56ce0a61c4,CheapFactory,CheapFactory,class,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\CheapFactory.java,43,,,,,,,,,,"Factory class providing instance-based factory methods for creating instances of all
concrete implementation classes in the net.netbeing.cheap.impl.basic package.
<p>
All factory methods return interface types from net.netbeing.cheap.model
rather than concrete implementation types, promoting loose coupling and
implementation hiding.
<p>
This factory can be configured with a default LocalEntityType to control
which implementation is used when creating LocalEntity instances.
<p>
This factory simplifies object creation and provides a clean API for
instantiating Cheap model objects without directly depending on implementation classes.
"
java_class_3af55ab28c9c2ca9,EntityDirectoryHierarchyImpl,EntityDirectoryHierarchyImpl,class,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityDirectoryHierarchyImpl.java,47,,,,,,,,,,"Basic implementation of an EntityDirectoryHierarchy using a LinkedHashMap.
This hierarchy type represents a string-to-entity mapping, corresponding
to the ENTITY_DIR (ED) hierarchy type in Cheap.
<p>
This implementation uses composition with an internal LinkedHashMap to provide
efficient name-based entity lookup while implementing the EntityDirectoryHierarchy
interface.

@see EntityDirectoryHierarchy
@see Entity
@see HierarchyDef
"
java_class_9ffdb318e8c187fb,EntityDirectoryHierarchyImplTest,EntityDirectoryHierarchyImplTest,class,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityDirectoryHierarchyImplTest.java,15,,,,,,,,,,net.netbeing.cheap.impl.basic.EntityDirectoryHierarchyImplTest
java_class_1bc7e051e37bba7d,EntityImpl,EntityImpl,class,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityImpl.java,31,,,,,,,,,,"Basic implementation of an Entity reference with the bare minimum functionality
(storing and providing a global ID).

@see Entity
"
java_class_8d969f1a952e988d,EntityLazyIdImpl,EntityLazyIdImpl,class,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityLazyIdImpl.java,30,,,,,,,,,,"Entity implementation with a lazily-initialized global ID.

@see Entity
"
java_class_4b499b35567470c9,EntityListHierarchyImpl,EntityListHierarchyImpl,class,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,53,,,,,,,,,,"Basic implementation of an EntityListHierarchy using an ArrayList.
This hierarchy type represents an ordered list of entities that may contain
duplicates, corresponding to the ENTITY_LIST (EL) hierarchy type in Cheap.
<p>
This implementation uses composition with an internal ArrayList to provide
indexed access and maintain insertion order while implementing the
EntityListHierarchy interface.

@see EntityListHierarchy
@see Entity
@see HierarchyDef
"
java_class_8c570224337dc650,EntityListHierarchyImplTest,EntityListHierarchyImplTest,class,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,17,,,,,,,,,,net.netbeing.cheap.impl.basic.EntityListHierarchyImplTest
java_class_a45e1f8eef2d8c79,EntitySetHierarchyImpl,EntitySetHierarchyImpl,class,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImpl.java,49,,,,,,,,,,"Basic implementation of an EntitySetHierarchy using a LinkedHashSet.
This hierarchy type represents a possibly-ordered collection of unique entities
corresponding to the ENTITY_SET (ES) hierarchy type in Cheap.
<p>
This implementation uses composition with an internal LinkedHashSet to provide
efficient entity membership testing and duplicate prevention while implementing
the EntitySetHierarchy interface.

@see EntitySetHierarchy
@see Entity
@see HierarchyDef
"
java_class_1ad24b3e03b8b2c7,EntitySetHierarchyImplTest,EntitySetHierarchyImplTest,class,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImplTest.java,15,,,,,,,,,,net.netbeing.cheap.impl.basic.EntitySetHierarchyImplTest
java_class_6d5accecf788c3a2,EntityTreeHierarchyImpl,EntityTreeHierarchyImpl,class,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityTreeHierarchyImpl.java,49,,,,,,,,,,"Basic implementation of an EntityTreeHierarchy that represents a tree structure
with string-to-entity or string-to-node mappings, corresponding to the
ENTITY_TREE (ET) hierarchy type in Cheap.
<p>
This implementation provides both regular nodes (which can have children) and
leaf nodes (which cannot have children) to build tree structures.

@see EntityTreeHierarchy
@see Entity
@see HierarchyDef
"
java_class_a2bf37f6393703f3,EntityTreeHierarchyImplTest,EntityTreeHierarchyImplTest,class,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityTreeHierarchyImplTest.java,15,,,,,,,,,,net.netbeing.cheap.impl.basic.EntityTreeHierarchyImplTest
java_class_a22038e633d0f9bb,FullAspectDefImpl,FullAspectDefImpl,class,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\FullAspectDefImpl.java,40,,,,,,,,,,"Full implementation of an AspectDef with explicit control over all four boolean flags.
This implementation allows specifying exactly which operations are allowed through
constructor parameters, providing fine-grained control over aspect definition behavior.
<p>
Unlike {@link MutableAspectDefImpl} which always allows all operations, or
{@link ImmutableAspectDefImpl} which allows none, this class allows any combination
of the four boolean flags to be set independently.

@see AspectDefBase
@see MutableAspectDefImpl
@see ImmutableAspectDefImpl
@see PropertyDef
"
java_class_d19f00ce1f715cb3,HashCachingTest,HashCachingTest,class,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\HashCachingTest.java,18,,,,,,,,,,"Tests to verify that hash caching is working correctly for PropertyDef and AspectDef implementations.
"
java_class_6bc6a3b8c04099c8,HierarchyDefImplTest,HierarchyDefImplTest,class,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\HierarchyDefImplTest.java,11,,,,,,,,,,"Tests for HierarchyDefImpl to verify that identical instances produce the same hash value.
"
java_class_952f392a45516f04,ImmutableAspectDefImpl,ImmutableAspectDefImpl,class,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\ImmutableAspectDefImpl.java,39,,,,,,,,,,"Immutable implementation of an AspectDef that prevents modification after creation.
This implementation uses Guava's ImmutableMap to ensure the property definitions
cannot be changed after the aspect definition is constructed.
<p>
All attempts to add or remove properties will result in an UnsupportedOperationException.
This class is suitable for aspect definitions that should remain fixed throughout
the application lifecycle.

@see AspectDefBase
@see MutableAspectDefImpl
@see PropertyDef
"
java_class_4ff7bcd6c735b3a0,ImmutableAspectDefImplTest,ImmutableAspectDefImplTest,class,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\ImmutableAspectDefImplTest.java,17,,,,,,,,,,net.netbeing.cheap.impl.basic.ImmutableAspectDefImplTest
java_class_73c1ce3c534be6e5,LocalEntityMultiCatalogImpl,LocalEntityMultiCatalogImpl,class,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\LocalEntityMultiCatalogImpl.java,38,,,,,,,,,,"Implementation of a LocalEntity that has Aspects in multiple Catalogs.

@see LocalEntity
@see EntityImpl
"
java_class_8aa358e6586e1fd0,LocalEntityOneCatalogImpl,LocalEntityOneCatalogImpl,class,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\LocalEntityOneCatalogImpl.java,35,,,,,,,,,,"Implementation of a LocalEntity that only has Aspects in a single Catalog.

@see LocalEntity
@see EntityImpl
"
java_class_98fa6052b1234200,MultivaluedPropertyTest,MultivaluedPropertyTest,class,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\MultivaluedPropertyTest.java,24,,,,,,,,,,"Unit tests for multivalued properties in the Cheap system.
Tests reading and writing properties that hold multiple values (List&lt;T&gt;).
"
java_class_0550b879608d3260,MutableAspectDefImpl,MutableAspectDefImpl,class,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\MutableAspectDefImpl.java,38,,,,,,,,,,"Mutable implementation of an AspectDef that allows modification after creation.
This implementation allows adding and removing property definitions dynamically,
making it suitable for aspect definitions that need to evolve during runtime.
<p>
Unlike {@link ImmutableAspectDefImpl}, this class supports modification operations
and maintains a mutable internal map of property definitions.

@see AspectDefBase
@see ImmutableAspectDefImpl
@see PropertyDef
"
java_class_ff5f8068f7b14f58,MutableAspectDefImplTest,MutableAspectDefImplTest,class,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\MutableAspectDefImplTest.java,17,,,,,,,,,,net.netbeing.cheap.impl.basic.MutableAspectDefImplTest
java_class_9488a8eb1a7c7274,PropertyDefBuilder,PropertyDefBuilder,class,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\PropertyDefBuilder.java,21,,,,,,,,,,net.netbeing.cheap.impl.basic.PropertyDefBuilder
java_class_bfc5c77bc0bc38f2,PropertyDefImpl,PropertyDefImpl,class,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\PropertyDefImpl.java,38,,,,,,,,,,"Implementation of PropertyDef that defines the structure and
constraints of a property in the Cheap system.
<p>
This implementation provides an immutable property definition with
cached hash computation for improved performance.
Property definitions specify type information, access permissions, and
value constraints.

@see PropertyDef
@see PropertyType
@see PropertyImpl
"
java_class_2159a0da24bd8128,PropertyDefImplTest,PropertyDefImplTest,class,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\PropertyDefImplTest.java,8,,,,,,,,,,net.netbeing.cheap.impl.basic.PropertyDefImplTest
java_class_3bd61ed524fafc01,PropertyImpl,PropertyImpl,class,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\PropertyImpl.java,34,,,,,,,,,,"Basic immutable implementation of a Property in the Cheap system.
This implementation stores a property definition and its associated value.
<p>
Properties are immutable once created - to change a property value,
a new PropertyImpl instance must be created.

@see Property
@see PropertyDef
"
java_class_d1ec893c8977905e,LeafNodeImpl,EntityTreeHierarchyImpl,class,java,net.netbeing.cheap.impl.basic.EntityTreeHierarchyImpl,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityTreeHierarchyImpl.java,420,,,,,,,,,,"Implementation of a leaf tree node that cannot have child nodes.
This node type implements the Map interface by extending AbstractMap and
providing an empty entry set to indicate no children are allowed.
"
java_class_ac50678aa04aaf8e,NodeImpl,EntityTreeHierarchyImpl,class,java,net.netbeing.cheap.impl.basic.EntityTreeHierarchyImpl,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityTreeHierarchyImpl.java,178,,,,,,,,,,"Implementation of a tree node that can have child nodes.
This node type uses composition with an internal map to provide string-to-node mappings.
"
java_class_cd66c6524dad4cb2,CheapReflectionUtil,CheapReflectionUtil,class,java,net.netbeing.cheap.impl.reflect,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\reflect\CheapReflectionUtil.java,119,,,,,,,,,,"Utility class providing reflection-based operations and type mapping functionality for the
Cheap reflection package.

<p>This class serves as the core utility for all reflection-based implementations in the Cheap system.
It provides essential functionality for:</p>
<ul>
  <li>Java type to {@link PropertyType} mapping</li>
  <li>Getter and setter method validation</li>
  <li>Nullability inference from annotations</li>
  <li>Multivalued property detection (arrays and collections)</li>
  <li>Type analysis for generic types and parameterized types</li>
</ul>

<p><strong>Type Mapping:</strong></p>
<p>The class maintains a comprehensive mapping from Java types to Cheap {@link PropertyType} values,
including support for:</p>
<ul>
  <li>Primitive types and their boxed equivalents</li>
  <li>String and character sequence types</li>
  <li>Numeric types (integers, floats, BigInteger)</li>
  <li>Date and time types (Date, Calendar, TemporalAccessor)</li>
  <li>URI and URL type"
java_class_61e13bcf7cd99f7b,ImmutablePojoAspect,ImmutablePojoAspect,class,java,net.netbeing.cheap.impl.reflect,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\reflect\ImmutablePojoAspect.java,92,,,,,,,,,,"An {@link Aspect} implementation that provides read-only access to Plain Old Java Objects (POJOs)
through the Cheap property model.

<p>This class wraps a POJO instance and exposes its JavaBean properties as Cheap properties
using the property definitions from an {@link ImmutablePojoAspectDef}. It enforces immutability
by providing read-only access to properties and throwing {@link UnsupportedOperationException}
for any write, add, or remove operations, regardless of whether the underlying POJO has setter
methods.</p>

<p>Key features:</p>
<ul>
  <li>Read-only property access through JavaBean getter methods</li>
  <li>Type-safe POJO instance storage with generic type parameter</li>
  <li>Integration with Cheap's entity and catalog system</li>
  <li>Efficient property value retrieval using cached method wrappers</li>
  <li>Immutability enforcement at the aspect level</li>
</ul>

<p>Property access behavior:</p>
<ul>
  <li>Properties are accessed through cached {@link"
